country,country_name,aggregation,year,gas,sector,subsector,emissionsQuantity
VNM,Vietnam,sectors,2015,co2,agriculture,,7387190.595828157
VNM,Vietnam,sectors,2015,pm2_5,agriculture,,33825.11504648609
VNM,Vietnam,sectors,2015,so2,agriculture,,0.0
VNM,Vietnam,sectors,2015,co2,buildings,,14743228.950654663
VNM,Vietnam,sectors,2015,pm2_5,buildings,,89767.182
VNM,Vietnam,sectors,2015,so2,buildings,,58147.683000000005
VNM,Vietnam,sectors,2015,co2,fluorinated-gases,,0.0
VNM,Vietnam,sectors,2015,pm2_5,fluorinated-gases,,18434.585625237054
VNM,Vietnam,sectors,2015,so2,fluorinated-gases,,11752.831249252273
VNM,Vietnam,sectors,2015,co2,forestry-and-land-use,,-20069558.305485167
VNM,Vietnam,sectors,2015,pm2_5,forestry-and-land-use,,58243.561299999994
VNM,Vietnam,sectors,2015,so2,forestry-and-land-use,,2673.9970200000002
VNM,Vietnam,sectors,2015,co2,fossil-fuel-operations,,17352697.690832824
VNM,Vietnam,sectors,2015,pm2_5,fossil-fuel-operations,,861.2009014754514
VNM,Vietnam,sectors,2015,so2,fossil-fuel-operations,,69244.46908991269
VNM,Vietnam,sectors,2015,co2,manufacturing,,59998825.5799517
VNM,Vietnam,sectors,2015,pm2_5,manufacturing,,94626.06376423674
VNM,Vietnam,sectors,2015,so2,manufacturing,,195903.26089694488
VNM,Vietnam,sectors,2015,co2,mineral-extraction,,1026419.491394612
VNM,Vietnam,sectors,2015,pm2_5,mineral-extraction,,1168.490030093911
VNM,Vietnam,sectors,2015,so2,mineral-extraction,,3970.3468724449913
VNM,Vietnam,sectors,2015,co2,power,,84023127.4710478
VNM,Vietnam,sectors,2015,pm2_5,power,,2599.0
VNM,Vietnam,sectors,2015,so2,power,,57168.0
VNM,Vietnam,sectors,2015,co2,transportation,,26220902.715703193
VNM,Vietnam,sectors,2015,pm2_5,transportation,,11605.088286328877
VNM,Vietnam,sectors,2015,so2,transportation,,84498.08249149815
VNM,Vietnam,sectors,2015,co2,waste,,41286.11164042198
VNM,Vietnam,sectors,2015,pm2_5,waste,,2728.4404880557627
VNM,Vietnam,sectors,2015,so2,waste,,251.30399838206125
VNM,Vietnam,subsectors,2015,co2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,cropland-fires,30262.66602652
VNM,Vietnam,subsectors,2015,so2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,manure-left-on-pasture-cattle,4.662217441505379
VNM,Vietnam,subsectors,2015,so2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,manure-management-cattle-operation,85.33520726744109
VNM,Vietnam,subsectors,2015,so2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,manure-management-other,3472.451595257143
VNM,Vietnam,subsectors,2015,so2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,other-agricultural-soil-emissions,7387190.595828157
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2015,co2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2015,pm2_5,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2015,so2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2015,co2,buildings,non-residential-onsite-fuel-usage,629114.6076546634
VNM,Vietnam,subsectors,2015,pm2_5,buildings,non-residential-onsite-fuel-usage,7067.484
VNM,Vietnam,subsectors,2015,so2,buildings,non-residential-onsite-fuel-usage,4576.118
VNM,Vietnam,subsectors,2015,co2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2015,pm2_5,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2015,so2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2015,co2,buildings,residential-onsite-fuel-usage,14114114.343
VNM,Vietnam,subsectors,2015,pm2_5,buildings,residential-onsite-fuel-usage,82699.698
VNM,Vietnam,subsectors,2015,so2,buildings,residential-onsite-fuel-usage,53571.565
VNM,Vietnam,subsectors,2015,co2,fluorinated-gases,fluorinated-gases,0.0
VNM,Vietnam,subsectors,2015,pm2_5,fluorinated-gases,fluorinated-gases,18434.585625237054
VNM,Vietnam,subsectors,2015,so2,fluorinated-gases,fluorinated-gases,11752.831249252273
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,forest-land-clearing,100701661.12011868
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,forest-land-degradation,7739345.188522721
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,forest-land-fires,9776080.986714734
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,forest-land-fires,57260.91128
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,forest-land-fires,2558.25478
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,net-forest-land,-10580883.498219516
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,net-shrubgrass,-66121.82495631473
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,net-wetland,459502.5063387984
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,removals,-128572701.2186068
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,removals,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,removals,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,shrubgrass-fires,14886.661505916763
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,shrubgrass-fires,499.83185000000003
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,shrubgrass-fires,75.60481
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,water-reservoirs,438649.5893609962
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2015,co2,forestry-and-land-use,wetland-fires,20022.18373562274
VNM,Vietnam,subsectors,2015,pm2_5,forestry-and-land-use,wetland-fires,482.81817
VNM,Vietnam,subsectors,2015,so2,forestry-and-land-use,wetland-fires,40.13743
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,coal-mining,1616060.5548776663
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,coal-mining,520.8308456737061
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,coal-mining,69199.57181184982
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,oil-and-gas-production,10927676.579588296
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,oil-and-gas-production,279.1078717730841
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,oil-and-gas-production,36.81635183510403
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,oil-and-gas-refining,1639904.0813301783
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,oil-and-gas-transport,3169056.4750366844
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,oil-and-gas-transport,61.26218402866111
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,oil-and-gas-transport,8.080926227762463
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2015,co2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2015,pm2_5,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2015,so2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2015,co2,manufacturing,aluminum,943823.4333010569
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,aluminum,2402.296325565521
VNM,Vietnam,subsectors,2015,so2,manufacturing,aluminum,6732.379165246781
VNM,Vietnam,subsectors,2015,co2,manufacturing,cement,43491327.18761732
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,cement,49764.74207896275
VNM,Vietnam,subsectors,2015,so2,manufacturing,cement,76611.64980844408
VNM,Vietnam,subsectors,2015,co2,manufacturing,chemicals,3503920.015391078
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,chemicals,5053.2697398611335
VNM,Vietnam,subsectors,2015,so2,manufacturing,chemicals,15325.006967255043
VNM,Vietnam,subsectors,2015,co2,manufacturing,food-beverage-tobacco,224231.5476001538
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,food-beverage-tobacco,1460.5040000400193
VNM,Vietnam,subsectors,2015,so2,manufacturing,food-beverage-tobacco,3445.576219364144
VNM,Vietnam,subsectors,2015,co2,manufacturing,glass,4767.209452944843
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,glass,8.188434093950454
VNM,Vietnam,subsectors,2015,so2,manufacturing,glass,23.231678116508363
VNM,Vietnam,subsectors,2015,co2,manufacturing,iron-and-steel,7071425.218001478
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,iron-and-steel,14800.380037631105
VNM,Vietnam,subsectors,2015,so2,manufacturing,iron-and-steel,37231.60288491324
VNM,Vietnam,subsectors,2015,co2,manufacturing,lime,649812.2343185839
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,lime,1140.7810893087635
VNM,Vietnam,subsectors,2015,so2,manufacturing,lime,2550.8232682497655
VNM,Vietnam,subsectors,2015,co2,manufacturing,other-chemicals,0.0
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,other-chemicals,25.678851030114267
VNM,Vietnam,subsectors,2015,so2,manufacturing,other-chemicals,77.87602704905673
VNM,Vietnam,subsectors,2015,co2,manufacturing,other-manufacturing,2545854.7223599
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,other-manufacturing,11747.655778833363
VNM,Vietnam,subsectors,2015,so2,manufacturing,other-manufacturing,32373.019650908762
VNM,Vietnam,subsectors,2015,co2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2015,so2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2015,co2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2015,so2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2015,co2,manufacturing,pulp-and-paper,267260.00047740305
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,pulp-and-paper,1158.3020263447283
VNM,Vietnam,subsectors,2015,so2,manufacturing,pulp-and-paper,3432.5397280892494
VNM,Vietnam,subsectors,2015,co2,manufacturing,textiles-leather-apparel,1235884.399023161
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,textiles-leather-apparel,6482.906860587476
VNM,Vietnam,subsectors,2015,so2,manufacturing,textiles-leather-apparel,16759.61508685825
VNM,Vietnam,subsectors,2015,co2,manufacturing,wood-and-wood-products,60519.6124086255
VNM,Vietnam,subsectors,2015,pm2_5,manufacturing,wood-and-wood-products,581.358541977813
VNM,Vietnam,subsectors,2015,so2,manufacturing,wood-and-wood-products,1339.9404124500031
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,bauxite-mining,16441.722024088882
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,bauxite-mining,7.297685025188821
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,bauxite-mining,132.93084814460153
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,copper-mining,126196.00139664092
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,copper-mining,56.95108774107627
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,copper-mining,353.5141013571297
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,iron-mining,99177.00072129002
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,iron-mining,36.059745454671976
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,iron-mining,302.6181202685801
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,other-mining-quarrying,784181.7672495159
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,other-mining-quarrying,1067.6088530011054
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,other-mining-quarrying,3179.578296285285
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,rock-quarrying,312.0000022690996
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,rock-quarrying,0.42238668563350923
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,rock-quarrying,1.2579621595539459
VNM,Vietnam,subsectors,2015,co2,mineral-extraction,sand-quarrying,111.00000080727581
VNM,Vietnam,subsectors,2015,pm2_5,mineral-extraction,sand-quarrying,0.1502721862349985
VNM,Vietnam,subsectors,2015,so2,mineral-extraction,sand-quarrying,0.44754422984130765
VNM,Vietnam,subsectors,2015,co2,power,electricity-generation,77589141.0
VNM,Vietnam,subsectors,2015,pm2_5,power,electricity-generation,2599.0
VNM,Vietnam,subsectors,2015,so2,power,electricity-generation,57168.0
VNM,Vietnam,subsectors,2015,co2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2015,pm2_5,power,heat-plants,0.0
VNM,Vietnam,subsectors,2015,so2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2015,co2,power,other-energy-use,6433986.471047806
VNM,Vietnam,subsectors,2015,pm2_5,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2015,so2,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2015,co2,transportation,domestic-aviation,1848424.8126564394
VNM,Vietnam,subsectors,2015,pm2_5,transportation,domestic-aviation,0.9846489235416425
VNM,Vietnam,subsectors,2015,so2,transportation,domestic-aviation,734.9132584772183
VNM,Vietnam,subsectors,2015,co2,transportation,domestic-shipping,1177914.8518694977
VNM,Vietnam,subsectors,2015,pm2_5,transportation,domestic-shipping,2488.0625463645074
VNM,Vietnam,subsectors,2015,so2,transportation,domestic-shipping,1541.690076204033
VNM,Vietnam,subsectors,2015,co2,transportation,international-aviation,2667559.4630884263
VNM,Vietnam,subsectors,2015,pm2_5,transportation,international-aviation,266.5200905024627
VNM,Vietnam,subsectors,2015,so2,transportation,international-aviation,912.415910827357
VNM,Vietnam,subsectors,2015,co2,transportation,international-shipping,2457164.591862862
VNM,Vietnam,subsectors,2015,pm2_5,transportation,international-shipping,5310.721082621191
VNM,Vietnam,subsectors,2015,so2,transportation,international-shipping,29927.582736838107
VNM,Vietnam,subsectors,2015,co2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2015,pm2_5,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2015,so2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2015,co2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2015,pm2_5,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2015,so2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2015,co2,transportation,railways,110213.37600000003
VNM,Vietnam,subsectors,2015,pm2_5,transportation,railways,993.2399490652754
VNM,Vietnam,subsectors,2015,so2,transportation,railways,45.5751392838119
VNM,Vietnam,subsectors,2015,co2,transportation,road-transportation,17959625.620225966
VNM,Vietnam,subsectors,2015,pm2_5,transportation,road-transportation,2545.559968851899
VNM,Vietnam,subsectors,2015,so2,transportation,road-transportation,51335.90536986762
VNM,Vietnam,subsectors,2015,co2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2015,pm2_5,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2015,so2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2015,co2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,pm2_5,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,so2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,co2,waste,incineration-and-open-burning-of-waste,41286.11164042198
VNM,Vietnam,subsectors,2015,pm2_5,waste,incineration-and-open-burning-of-waste,2728.133415098694
VNM,Vietnam,subsectors,2015,so2,waste,incineration-and-open-burning-of-waste,251.30399838206125
VNM,Vietnam,subsectors,2015,co2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,pm2_5,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,so2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2015,co2,waste,solid-waste-disposal,0.0
VNM,Vietnam,subsectors,2015,pm2_5,waste,solid-waste-disposal,0.307072957068539
VNM,Vietnam,subsectors,2015,so2,waste,solid-waste-disposal,0.0
VNM,Vietnam,totals,2015,co2,,,190724120.30156824
VNM,Vietnam,totals,2015,pm2_5,,,313858.7274419139
VNM,Vietnam,totals,2015,so2,,,483609.9746184349
VNM,Vietnam,sectors,2016,co2,agriculture,,6704452.878154584
VNM,Vietnam,sectors,2016,pm2_5,agriculture,,35557.75483655953
VNM,Vietnam,sectors,2016,so2,agriculture,,0.0
VNM,Vietnam,sectors,2016,co2,buildings,,14276036.112537483
VNM,Vietnam,sectors,2016,pm2_5,buildings,,79688.495
VNM,Vietnam,sectors,2016,so2,buildings,,55636.403
VNM,Vietnam,sectors,2016,co2,fluorinated-gases,,0.0
VNM,Vietnam,sectors,2016,pm2_5,fluorinated-gases,,20764.70287957471
VNM,Vietnam,sectors,2016,so2,fluorinated-gases,,13532.44906778455
VNM,Vietnam,sectors,2016,co2,forestry-and-land-use,,42691195.035551384
VNM,Vietnam,sectors,2016,pm2_5,forestry-and-land-use,,98355.53866999997
VNM,Vietnam,sectors,2016,so2,forestry-and-land-use,,4488.64049
VNM,Vietnam,sectors,2016,co2,fossil-fuel-operations,,16509038.591860622
VNM,Vietnam,sectors,2016,pm2_5,fossil-fuel-operations,,827.3924159027898
VNM,Vietnam,sectors,2016,so2,fossil-fuel-operations,,69240.00950555218
VNM,Vietnam,sectors,2016,co2,manufacturing,,67857183.72812696
VNM,Vietnam,sectors,2016,pm2_5,manufacturing,,110630.82748491965
VNM,Vietnam,sectors,2016,so2,manufacturing,,226779.70870201834
VNM,Vietnam,sectors,2016,co2,mineral-extraction,,1147555.4498914161
VNM,Vietnam,sectors,2016,pm2_5,mineral-extraction,,1292.1709458910018
VNM,Vietnam,sectors,2016,so2,mineral-extraction,,4416.955984525466
VNM,Vietnam,sectors,2016,co2,power,,97414243.22045034
VNM,Vietnam,sectors,2016,pm2_5,power,,3009.0
VNM,Vietnam,sectors,2016,so2,power,,68449.0
VNM,Vietnam,sectors,2016,co2,transportation,,29342668.272533067
VNM,Vietnam,sectors,2016,pm2_5,transportation,,12511.093783023818
VNM,Vietnam,sectors,2016,so2,transportation,,94370.25741552355
VNM,Vietnam,sectors,2016,co2,waste,,42597.77058951245
VNM,Vietnam,sectors,2016,pm2_5,waste,,2801.7406362943084
VNM,Vietnam,sectors,2016,so2,waste,,257.8981030602735
VNM,Vietnam,subsectors,2016,co2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,cropland-fires,31821.8457532
VNM,Vietnam,subsectors,2016,so2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,manure-left-on-pasture-cattle,4.960616796979528
VNM,Vietnam,subsectors,2016,so2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,manure-management-cattle-operation,88.54817635595701
VNM,Vietnam,subsectors,2016,so2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,manure-management-other,3642.400290206591
VNM,Vietnam,subsectors,2016,so2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,other-agricultural-soil-emissions,6704452.878154584
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2016,co2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2016,pm2_5,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2016,so2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2016,co2,buildings,non-residential-onsite-fuel-usage,601344.5975374827
VNM,Vietnam,subsectors,2016,pm2_5,buildings,non-residential-onsite-fuel-usage,6397.174
VNM,Vietnam,subsectors,2016,so2,buildings,non-residential-onsite-fuel-usage,4464.279
VNM,Vietnam,subsectors,2016,co2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2016,pm2_5,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2016,so2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2016,co2,buildings,residential-onsite-fuel-usage,13674691.515
VNM,Vietnam,subsectors,2016,pm2_5,buildings,residential-onsite-fuel-usage,73291.321
VNM,Vietnam,subsectors,2016,so2,buildings,residential-onsite-fuel-usage,51172.123999999996
VNM,Vietnam,subsectors,2016,co2,fluorinated-gases,fluorinated-gases,0.0
VNM,Vietnam,subsectors,2016,pm2_5,fluorinated-gases,fluorinated-gases,20764.70287957471
VNM,Vietnam,subsectors,2016,so2,fluorinated-gases,fluorinated-gases,13532.44906778455
VNM,Vietnam,subsectors,2016,co2,forestry-and-land-use,forest-land-clearing,112199445.04262322
VNM,Vietnam,subsectors,2016,pm2_5,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2016,so2,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2016,co2,forestry-and-land-use,forest-land-degradation,12637225.338634793
VNM,Vietnam,subsectors,2016,pm2_5,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2016,so2,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2016,co2,forestry-and-land-use,forest-land-fires,15970713.856604256
VNM,Vietnam,subsectors,2016,pm2_5,forestry-and-land-use,forest-land-fires,98025.34360999997
VNM,Vietnam,subsectors,2016,so2,forestry-and-land-use,forest-land-fires,4456.106349999999
VNM,Vietnam,subsectors,2016,co2,forestry-and-land-use,net-forest-land,12272722.299547419
VNM,Vietnam,subsectors,2016,pm2_5,forestry-and-land-use,net-forest-land,0.0
