country,country_name,aggregation,data_month,year,month,gas,emissionsQuantity,sector,subsector
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,2830.185733922362,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,147.91102378267126,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,4939.647421666667,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.7286071733907371,manufacturing,glass
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,power,heat-plants
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,281.3387538018403,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,19.340890404778037,transportation,international-aviation
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,1492.1573994843175,transportation,international-shipping
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,1298.974363707007,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,3.5963592032114295,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,72.4236816768202,manufacturing,lime
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.71339860820301,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,10.269478465077407,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,349.99364213799373,agriculture,manure-management-other
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,309.413,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,16.463346371877353,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,37.70070056523507,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,3.963216422772542,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,4.906840385934259,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,893.1083312105724,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.00204710043865014,manufacturing,other-metals
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,30.109814543524873,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,81.55153330491937,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,86.83019981638918,transportation,railways
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,3141.07042,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,234.8044686371712,transportation,road-transportation
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.04052878223135101,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.00933390136237175,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,1035.8131050000004,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.03432380878630416,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,620.728651796809,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,6.939334166666665,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,48.8074569083158,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2022-06,2022,6,pm2_5,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,408.6423822608486,manufacturing,aluminum
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,2.9166661282764763,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,7644.672679895452,manufacturing,cement
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,512.5628206886264,manufacturing,chemicals
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,21.318707329491165,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,6.2550501708983495,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,765.5487371,agriculture,cropland-fires
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.16493579390083732,transportation,domestic-aviation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,412.16210985255987,transportation,domestic-shipping
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,355.0,power,electricity-generation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,2830.185733922363,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,144.45188713207386,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,4939.647421666666,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.7064549879750474,manufacturing,glass
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,power,heat-plants
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,281.3387538018403,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,25.062040440508895,transportation,international-aviation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,1413.8220347135787,transportation,international-shipping
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,1227.3004952115125,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,3.5963592032114295,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,69.34414589157106,manufacturing,lime
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.7133986082030108,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,10.815947753005892,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,349.99364213799373,agriculture,manure-management-other
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,319.727,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,16.267354153164533,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,37.70070056523507,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,3.9160352748823932,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,4.841534248046373,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,870.3924037167602,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0020114140664049007,manufacturing,other-metals
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,27.407708442074817,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,84.26991775637264,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,84.61499902232973,transportation,railways
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,3245.76863,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,244.8893393552643,transportation,road-transportation
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0368916602028055,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.008496261137615813,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,1035.8131049999997,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.03432380878630416,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,616.7277380521425,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,6.939334166666665,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,48.8074569083158,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2022-07,2022,7,pm2_5,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,410.75604975530126,manufacturing,aluminum
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,2.6189975228684257,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,7673.842472482262,manufacturing,cement
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,512.5628206886264,manufacturing,chemicals
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,21.318707329491165,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,5.616673346387085,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,1021.898913,agriculture,cropland-fires
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.14370192849521427,transportation,domestic-aviation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,430.60383313896585,transportation,domestic-shipping
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,350.0,power,electricity-generation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,2830.1857339223625,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,141.81358556656897,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,4939.647421666668,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.6865604559499798,manufacturing,glass
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,power,heat-plants
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,281.3387538018403,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,26.410040547345975,transportation,international-aviation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,1417.4702202215246,transportation,international-shipping
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,1206.0507130946833,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,3.5963592032114295,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,67.16188058128598,manufacturing,lime
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.7133986082030102,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,10.815947753005892,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,349.99364213799373,agriculture,manure-management-other
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,319.727,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,16.267354153164533,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,37.70070056523507,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,3.916035274882393,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,4.7844158834021515,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,851.3526263658365,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0019743146556206463,manufacturing,other-metals
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,24.610537291668287,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,84.26991775637264,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,85.791960773759,transportation,railways
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,3245.78769,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,243.3080877463508,transportation,road-transportation
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.03312657754994595,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.007629151193320884,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,1035.8131049999997,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.03432380878630416,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,614.4086833716456,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,6.939334166666665,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,48.8074569083158,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2022-08,2022,8,pm2_5,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,382.5738164959323,manufacturing,aluminum
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,2.8916202783796607,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,7486.2487489820405,manufacturing,cement
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,496.02853615028357,manufacturing,chemicals
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,21.318707329491158,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,6.20133711606545,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,813.2645307,agriculture,cropland-fires
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.1286017680099908,transportation,domestic-aviation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,403.14041714231956,transportation,domestic-shipping
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,330.0,power,electricity-generation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,2830.1857339223625,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,145.2808298898241,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,4939.647421666667,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.7081673388860958,manufacturing,glass
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,power,heat-plants
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,281.3387538018403,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,24.80551229611431,transportation,international-aviation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,1240.0835805797853,transportation,international-shipping
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,1211.4640220625545,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,3.5963592032114295,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,70.28179442321233,manufacturing,lime
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.7133986082030102,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,10.815947753005892,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,349.99364213799373,agriculture,manure-management-other
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,309.414,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,16.267354153164533,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,37.70070056523507,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,3.9160352748823932,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,4.848419534023337,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,power,other-energy-use
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,881.9654057144672,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0020081168775304683,manufacturing,other-metals
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,27.172354335205704,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,81.55153330491937,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,87.73838631952039,transportation,railways
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,3141.11779,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,232.96696360671947,transportation,road-transportation
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.036574865978425145,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.008423302467758518,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,1035.8131049999997,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.03432380878630416,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,624.8934648368719,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,6.939334166666666,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,48.8074569083158,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2022-09,2022,9,pm2_5,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2022-10,2022,10,pm2_5,407.93782642936446,manufacturing,aluminum
VNM,Vietnam,subsectors,2022-10,2022,10,pm2_5,3.341429611734574,mineral-extraction,bauxite-mining
